ORIGEN,curr,prev,variation,AÑO
54,0.030423261128534267,0.03428566202696029,-0.003862400898426023,2024
55,0.01507305569737194,0.012437583450697785,0.002635472246674155,2024
56,0.010604624024505871,0.008226181113163719,0.0023784429113421525,2024
59,4.862276031410303e-06,0.0,4.862276031410303e-06,2024
60,2.4311380157051517e-05,0.0,2.4311380157051517e-05,2024
93,4.8622760314103034e-05,0.0,4.8622760314103034e-05,2024
94,2.917365618846182e-05,0.0,2.917365618846182e-05,2024
112,4.862276031410303e-06,0.0,4.862276031410303e-06,2024
1,0.025640453947515105,0.03100187197627209,-0.005361418028756986,2025
2,0.02981724673548713,0.034074830428123405,-0.0042575836926362735,2025
3,0.02268994373964163,0.02417523642817203,-0.0014852926885303985,2025
4,0.01527279213395465,0.01904067293900275,-0.003767880805048099,2025
5,0.026376223495574235,0.037288794884885616,-0.010912571389311381,2025
6,0.02882878865577133,0.04441689154693312,-0.015588102891161786,2025
7,0.007751592309350219,0.011567354678725111,-0.003815762369374892,2025
8,0.008539385966868073,0.013342085430189872,-0.004802699463321798,2025
9,0.01709363596501007,0.019633870614834806,-0.0025402346498247345,2025
10,0.00445177736653958,0.003802299856562857,0.0006494775099767226,2025
11,0.012671586661018334,0.015248097634502711,-0.002576510973484377,2025
12,0.027201177231276893,0.040779909075438214,-0.01357873184416132,2025
13,0.005730084056096854,0.010332336566746893,-0.00460225251065004,2025
14,0.012612130535922647,0.013332360878127052,-0.0007202303422044042,2025
15,0.02048263509546424,0.02586730848710281,-0.005384673391638572,2025
16,0.012976299302133731,0.015340480879099507,-0.0023641815769657754,2025
17,0.028613260202299467,0.03425473464128559,-0.005641474438986122,2025
18,0.013778956990925509,0.017902900347652736,-0.004123943356727227,2025
19,0.026799848386881008,0.04155787324046386,-0.014758024853582852,2025
20,0.009067059077092298,0.009821797583448812,-0.0007547385063565136,2025
21,0.008197513247567872,0.012053582281866142,-0.0038560690342982692,2025
22,0.006844886401640989,0.015248097634502711,-0.008403211232861722,2025
23,0.012039865331876658,0.015583594680670021,-0.003543729348793363,2025
24,0.0035376394431933886,0.006238300148299419,-0.0027006607051060305,2025
25,0.015309952212139454,0.02341185909124061,-0.008101906879101155,2025
26,0.019620521281576778,0.028585320788661172,-0.008964799507084394,2025
27,0.012931707208311966,0.014985534728806555,-0.0020538275204945895,2025
28,0.020259674626355414,0.026256290569615637,-0.005996615943260224,2025
29,0.005165250867687826,0.004774755062844918,0.00039049580484290785,2025
30,0.011854064940952636,0.013716480684608465,-0.0018624157436558288,2025
31,0.007223919199125995,0.014231881943937957,-0.0070079627448119625,2025
32,0.018713815373867546,0.022599858993995088,-0.003886043620127542,2025
33,0.01032306971973869,0.017693822478302094,-0.007370752758563404,2025
34,0.0209657161118667,0.028259548294556684,-0.007293832182689985,2025
35,0.005313891180427043,0.0060924318673571095,-0.0007785406869300661,2025
36,0.011252071674358802,0.011163785768118056,8.828590624074609e-05,2025
37,0.002995102301695243,0.004662922714122481,-0.0016678204124272377,2025
38,0.010382525844834378,0.013662995648262953,-0.003280469803428575,2025
39,0.006242893135047156,0.007551114676780201,-0.0013082215417330447,2025
40,0.02905918114051712,0.03781878297230934,-0.00875960183179222,2025
41,0.0038200560373979025,0.004094036418447475,-0.0002739803810495726,2025
42,0.0017019315808640462,0.0026402158850557947,-0.0009382843041917486,2025
43,0.003589663552652115,0.0039967908978192695,-0.0004071273451671546,2025
44,0.014410678320067186,0.02016385870225853,-0.005753180382191343,2025
45,0.010315637704101729,0.012885031483237303,-0.0025693937791355734,2025
46,0.01733889248102978,0.018705175892835435,-0.001366283411805655,2025
47,0.013266147911975206,0.013692169304451414,-0.00042602139247620817,2025
48,0.0034633192868237794,0.004444120292709017,-0.0009808010058852375,2025
49,0.015049831664845822,0.018676002236646973,-0.0036261705718011513,2025
50,0.015220768024495923,0.01733401405197773,-0.002113246027481806,2025
51,0.01016699739136251,0.010643522232757153,-0.0004765248413946422,2025
52,0.0069192065580105985,0.008309629737680208,-0.001390423179669609,2025
53,0.01913744026517432,0.02082999051856174,-0.0016925502533874197,2025
54,0.017859133575617043,0.030423261128534267,-0.012564127552917224,2025
55,0.011095999345982623,0.01507305569737194,-0.003977056351389317,2025
56,0.004087608600328495,0.010604624024505871,-0.0065170154241773765,2025
57,4.45920938217654e-05,0.0,4.45920938217654e-05,2025
58,0.0002080964378349052,0.0,0.0002080964378349052,2025
59,8.17521720065699e-05,4.862276031410303e-06,7.68898959751596e-05,2025
60,0.0003790327974850059,2.4311380157051517e-05,0.0003547214173279544,2025
61,0.0003270086880262796,0.0,0.0003270086880262796,2025
62,0.0004384889225806931,0.0,0.0004384889225806931,2025
63,0.0012188505644615876,0.0,0.0012188505644615876,2025
64,0.0007877936575178554,0.0,0.0007877936575178554,2025
65,0.001865435924877186,0.0,0.001865435924877186,2025
66,0.001783683752870616,0.0,0.001783683752870616,2025
67,0.003872080146856629,0.0,0.003872080146856629,2025
68,0.0007134735011482464,0.0,0.0007134735011482464,2025
69,0.0038497840999457463,0.0,0.0038497840999457463,2025
70,0.011512192221652435,0.0,0.011512192221652435,2025
71,0.005856428321925189,0.0,0.005856428321925189,2025
73,0.0048159461327506635,0.0,0.0048159461327506635,2025
74,0.005499691571351066,0.0,0.005499691571351066,2025
75,0.01478971111755219,0.0,0.01478971111755219,2025
76,0.0072610792773107995,0.0,0.0072610792773107995,2025
77,0.004020720459595847,0.0,0.004020720459595847,2025
78,0.008071168981739537,0.0,0.008071168981739537,2025
79,0.0016647715026792416,0.0,0.0016647715026792416,2025
80,0.01023388553209516,0.0,0.01023388553209516,2025
81,0.004370025194533009,0.0,0.004370025194533009,2025
82,0.004823378148387624,0.0,0.004823378148387624,2025
83,0.003738303865391333,0.0,0.003738303865391333,2025
84,0.0034707513024607403,0.0,0.0034707513024607403,2025
85,0.006800294307819223,0.0,0.006800294307819223,2025
86,0.006198301041225391,0.0,0.006198301041225391,2025
87,0.0021998766285404267,0.0,0.0021998766285404267,2025
88,0.002980238270421321,0.0,0.002980238270421321,2025
89,0.003507911380645545,0.0,0.003507911380645545,2025
90,0.0028390299733190637,0.0,0.0028390299733190637,2025
91,0.002616069504210237,0.0,0.002616069504210237,2025
92,0.0017316596434118897,0.0,0.0017316596434118897,2025
93,0.008435337747950621,4.8622760314103034e-05,0.008386714987636518,2025
94,0.009178539311646711,2.917365618846182e-05,0.00914936565545825,2025
95,0.0005499691571351067,0.0,0.0005499691571351067,2025
96,0.01048657406375183,0.0,0.01048657406375183,2025
97,0.002905918114051712,0.0,0.002905918114051712,2025
98,0.006131412900492743,0.0,0.006131412900492743,2025
99,0.004466641397813501,0.0,0.004466641397813501,2025
100,0.005209842961509591,0.0,0.005209842961509591,2025
101,0.003656551693384763,0.0,0.003656551693384763,2025
102,0.006740838182723537,0.0,0.006740838182723537,2025
103,0.004793650085839781,0.0,0.004793650085839781,2025
104,0.003121446567523578,0.0,0.003121446567523578,2025
105,0.0036119595995629974,0.0,0.0036119595995629974,2025
106,0.005232139008420474,0.0,0.005232139008420474,2025
107,0.0010627782360854087,0.0,0.0010627782360854087,2025
108,0.0027201177231276894,0.0,0.0027201177231276894,2025
109,0.00619086902558843,0.0,0.00619086902558843,2025
110,0.00420652085051987,0.0,0.00420652085051987,2025
111,0.007550927887152274,0.0,0.007550927887152274,2025
112,0.0016499074714053199,4.862276031410303e-06,0.0016450451953739097,2025
113,0.0017762517372336552,0.0,0.0017762517372336552,2025
114,0.0015309952212139454,0.0,0.0015309952212139454,2025
115,0.0021478525190817,0.0,0.0021478525190817,2025
